event_date,category,b2b,status,total_orders,total_items_sold,total_gmv
2024-01-08,kurta,False,Shipped - Returned to Seller,8,8.0,4474.0
2024-01-08,Blouse,False,Cancelled,1,0.0,469.52
2024-01-08,Saree,False,Shipped - Delivered to Buyer,1,1.0,819.0
2024-01-05,Top,False,Cancelled,17,6.0,3638.9
2024-01-05,Set,False,Shipped - Delivered to Buyer,112,113.0,88159.0
2024-01-05,Set,False,Shipped - Returned to Seller,10,10.0,8652.0
2024-01-05,Top,True,Shipped,1,1.0,330.0
2024-02-03,kurta,True,Shipped,5,5.0,2389.0
2024-02-02,kurta,False,Shipped - Delivered to Buyer,147,149.0,64176.0
2024-02-02,Western Dress,False,Cancelled,17,4.0,8689.48
2024-02-02,kurta,False,Shipped - Returned to Seller,3,3.0,1906.0
2024-02-02,Ethnic Dress,False,Shipped,3,3.0,1164.0
2024-03-31,Western Dress,False,Pending,76,76.0,55414.0
2024-03-31,kurta,True,Pending,3,4.0,2719.0
2024-03-31,Ethnic Dress,False,Pending,4,4.0,2851.0
2024-03-30,Western Dress,False,Shipped,82,82.0,63092.0
2024-03-30,Ethnic Dress,False,Shipped,8,8.0,7926.0
2024-03-30,Saree,False,Shipped,2,2.0,1566.0
2024-03-30,Bottom,False,Shipped,3,3.0,1554.0
2024-03-29,kurta,False,Shipped,249,249.0,115365.0
2024-03-29,kurta,False,Shipped - Picked Up,68,68.0,33054.0
2024-03-29,kurta,True,Shipped,1,1.0,487.0
2024-03-28,Set,False,Cancelled,53,25.0,29332.97
2024-03-28,kurta,False,Cancelled,59,28.0,19434.94
2024-03-27,kurta,False,Cancelled,50,12.0,9359.73
2024-03-27,Set,True,Shipped,2,2.0,1899.0
2024-03-27,Top,False,Shipped - Delivered to Buyer,2,2.0,939.0
2024-03-27,Top,False,Shipped - Returning to Seller,2,2.0,1119.0
2024-03-27,Bottom,False,Pending,1,1.0,0.0
2024-03-27,Blouse,True,Shipped,1,1.0,388.0
2024-03-26,Top,False,Shipped - Delivered to Buyer,6,6.0,3531.0
2024-03-26,Set,False,Shipped - Out for Delivery,4,4.0,4022.0
2024-03-26,Set,False,Pending,1,1.0,799.0
2024-03-26,Western Dress,True,Shipped,2,2.0,1482.0
2024-03-26,Set,True,Shipped - Delivered to Buyer,1,1.0,455.0
2024-03-25,Set,False,Shipped,232,233.0,201292.0
2024-03-25,Set,False,Shipped - Picked Up,27,28.0,24917.0
2024-03-25,kurta,False,Shipped - Out for Delivery,1,1.0,353.0
2024-03-25,kurta,False,Pending,2,2.0,792.0
2024-03-24,Bottom,False,Shipped - Delivered to Buyer,1,1.0,360.0
2024-03-24,Top,False,Shipped,61,59.0,34119.0
2024-03-24,Set,False,Pending,1,1.0,0.0
2024-03-24,kurta,False,Shipped - Out for Delivery,1,1.0,692.0
2024-03-24,Set,False,Shipped - Out for Delivery,2,2.0,1414.0
2024-03-24,Set,True,Cancelled,1,1.0,1163.0
2024-03-24,Saree,False,Cancelled,1,0.0,0.0
2024-03-24,kurta,False,Pending,2,2.0,1092.0
2024-03-24,Top,False,Shipped - Picked Up,1,1.0,334.0
2024-03-23,Western Dress,False,Cancelled,19,1.0,9732.32
2024-03-23,Blouse,False,Shipped - Delivered to Buyer,1,1.0,311.0
2024-03-23,kurta,False,Pending,1,1.0,387.0
2024-03-22,Western Dress,False,Cancelled,24,3.0,11104.92
2024-03-22,Ethnic Dress,False,Cancelled,2,1.0,690.0
2024-03-22,Set,False,Shipped - Out for Delivery,1,1.0,1398.0
2024-03-22,kurta,True,Shipped - Delivered to Buyer,1,1.0,540.0
2024-03-21,Set,False,Shipped,276,276.0,224457.0
2024-03-21,Set,False,Shipped - Picked Up,2,2.0,1484.0
2024-03-21,Western Dress,False,Shipped - Delivered to Buyer,54,55.0,41000.0
2024-03-21,Western Dress,False,Shipped - Damaged,1,1.0,1136.0
2024-02-12,Western Dress,False,Shipped,35,36.0,27084.0
2024-02-11,kurta,False,Shipped - Returned to Seller,8,9.0,3373.0
2024-02-11,kurta,False,Shipped - Delivered to Buyer,116,116.0,51998.0
2024-02-11,Ethnic Dress,False,Shipped,8,8.0,4044.0
2024-02-10,Top,False,Shipped,61,61.0,33009.0
2024-02-10,Ethnic Dress,False,Shipped,10,10.0,6639.0
2024-02-10,Saree,False,Shipped,1,1.0,973.0
2024-02-10,Top,True,Shipped,1,1.0,665.0
2024-02-06,Top,False,Cancelled,16,7.0,6266.77
2024-02-09,Set,False,Pending,2,2.0,1221.0
2024-02-09,Blouse,False,Cancelled,1,0.0,0.0
2024-02-06,Bottom,False,Cancelled,1,0.0,0.0
2024-02-04,Top,False,Shipped,91,90.0,44557.0
2024-02-04,Set,False,Cancelled,138,41.0,53101.97000000001
2024-02-04,Western Dress,False,Shipped,102,102.0,75898.0
2024-02-04,Bottom,False,Shipped - Delivered to Buyer,1,1.0,229.0
2024-02-22,Bottom,False,Shipped,2,2.0,819.0
2024-02-22,kurta,True,Cancelled,1,0.0,604.76
2024-02-21,Top,False,Shipped,60,60.0,30388.0
2024-02-21,Blouse,False,Shipped,7,7.0,3341.0
2024-02-21,Top,False,Shipped - Picked Up,3,3.0,1056.0
2024-02-21,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,489.0
2024-02-21,Bottom,False,Cancelled,1,0.0,0.0
2024-02-20,Bottom,False,Shipped - Delivered to Buyer,5,5.0,1771.0
2024-02-18,Ethnic Dress,False,Shipped,11,11.0,5890.0
2024-02-18,Set,True,Shipped - Delivered to Buyer,4,4.0,4501.0
2024-02-18,Bottom,False,Shipped - Delivered to Buyer,2,2.0,602.0
2024-02-17,Bottom,False,Cancelled,1,0.0,360.95
2024-02-17,Set,True,Shipped - Delivered to Buyer,1,1.0,736.0
2024-02-17,kurta,True,Cancelled,1,0.0,0.0
2024-02-16,Set,True,Shipped,2,2.0,1103.0
2024-02-15,Set,False,Shipped,227,227.0,193755.0
2024-02-15,Ethnic Dress,False,Shipped - Delivered to Buyer,6,6.0,4726.0
2024-02-15,Saree,False,Shipped - Delivered to Buyer,1,2.0,1770.0
2024-02-14,Set,False,Cancelled,84,30.0,51396.64000000001
2024-02-14,kurta,False,Cancelled,57,15.0,19384.459999999995
2024-02-14,Ethnic Dress,False,Shipped,8,8.0,6158.0
2024-02-14,Top,True,Shipped,1,1.0,518.0
2024-02-13,Set,False,Shipped - Delivered to Buyer,114,114.0,92640.0
2024-02-13,Set,False,Shipped - Returned to Seller,6,6.0,5659.0
2024-02-13,Top,False,Shipped - Delivered to Buyer,33,33.0,17349.0
2024-02-13,Top,False,Shipped - Returned to Seller,3,3.0,1364.0
2024-02-20,Bottom,False,Shipped - Returned to Seller,1,1.0,379.0
2024-02-20,Blouse,False,Cancelled,4,0.0,2369.53
2024-02-20,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,625.0
2024-02-19,kurta,False,Cancelled,58,13.0,12952.11
2024-02-19,Top,False,Shipped - Delivered to Buyer,45,45.0,22912.0
2024-02-19,Ethnic Dress,False,Shipped,3,3.0,2589.0
2024-02-19,kurta,True,Shipped - Delivered to Buyer,1,1.0,709.0
2024-02-19,Blouse,False,Cancelled,1,0.0,0.0
2024-03-21,Western Dress,False,Shipped - Returned to Seller,2,2.0,1567.0
2024-03-21,Western Dress,False,Shipped - Returning to Seller,1,1.0,948.0
2024-03-21,Set,True,Shipped,3,3.0,3156.0
2024-03-20,Set,False,Shipped,269,269.0,222901.0
2024-03-20,Top,False,Shipped,48,48.0,27082.0
2024-03-20,kurta,True,Shipped,1,1.0,511.0
2024-03-20,Blouse,False,Shipped - Returned to Seller,1,1.0,588.0
2024-03-19,Ethnic Dress,False,Shipped,11,11.0,9904.0
2024-03-19,Set,True,Shipped,5,5.0,3451.0
2024-03-19,Top,True,Shipped,1,1.0,690.0
2024-03-19,Bottom,False,Shipped,1,1.0,518.0
2024-03-18,Ethnic Dress,False,Shipped - Delivered to Buyer,4,4.0,2861.0
2024-03-18,Bottom,False,Shipped - Delivered to Buyer,1,1.0,322.0
2024-03-18,Western Dress,True,Shipped,1,1.0,581.0
2024-03-17,kurta,False,Shipped - Delivered to Buyer,70,70.0,30419.0
2024-03-17,Set,False,Shipped - Delivered to Buyer,97,97.0,91025.0
2024-03-17,kurta,False,Shipped - Returned to Seller,4,4.0,1520.0
2024-03-17,Set,False,Shipped - Returned to Seller,8,8.0,6321.0
2024-03-17,kurta,False,Shipped - Returning to Seller,2,2.0,712.0
2024-03-16,Blouse,False,Cancelled,1,1.0,879.0
2024-03-15,Western Dress,False,Shipped,84,84.0,68437.0
2024-03-15,Top,False,Cancelled,18,10.0,7768.67
2024-03-15,Bottom,False,Shipped,1,1.0,518.0
2024-03-15,Saree,False,Cancelled,1,1.0,659.0
2024-03-14,Western Dress,False,Cancelled,24,6.0,9156.19
2024-03-14,Top,False,Cancelled,12,8.0,6667.57
2024-03-14,Bottom,False,Shipped - Delivered to Buyer,2,2.0,602.0
2024-03-13,Bottom,False,Shipped,4,4.0,1495.0
2024-03-11,Western Dress,False,Shipped,121,122.0,97605.0
2024-03-11,Set,False,Shipped,328,328.0,273218.0
2024-03-11,Blouse,False,Cancelled,1,0.0,521.9
2024-03-11,Top,False,Cancelled,11,7.0,5868.52
2024-03-11,Ethnic Dress,False,Shipped,12,12.0,8627.0
2024-03-11,kurta,True,Shipped,3,3.0,1307.0
2024-03-11,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,725.0
2024-03-10,Bottom,False,Shipped - Delivered to Buyer,2,2.0,1030.0
2024-03-12,Set,False,Shipped,284,284.0,239811.0
2024-03-12,Blouse,False,Shipped - Delivered to Buyer,2,2.0,988.0
2024-03-12,Set,False,Shipped - Picked Up,1,1.0,664.0
2024-03-12,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,771.0
2024-01-23,Ethnic Dress,False,Cancelled,1,0.0,753.33
2024-01-22,Top,False,Cancelled,18,8.0,5752.41
2024-01-22,Saree,False,Shipped,2,2.0,1808.0
2024-01-18,Western Dress,False,Shipped - Delivered to Buyer,39,39.0,29287.0
2024-01-18,Ethnic Dress,True,Shipped - Delivered to Buyer,1,1.0,791.0
2024-01-18,Western Dress,False,Shipped - Returned to Seller,4,4.0,3182.0
2024-01-17,kurta,False,Shipped,379,379.0,163947.0
2024-01-17,Western Dress,False,Shipped,88,88.0,65548.0
2024-01-17,Set,False,Shipped - Delivered to Buyer,158,158.0,125346.0
2024-01-17,Blouse,False,Shipped - Delivered to Buyer,2,2.0,1330.0
2024-01-17,Set,False,Shipped - Returned to Seller,9,9.0,7652.0
2024-01-22,kurta,True,Shipped - Delivered to Buyer,3,3.0,1259.0
2024-01-21,Set,False,Cancelled,95,24.0,44457.36000000001
2024-01-21,Saree,False,Shipped,5,5.0,3442.0
2024-01-21,Western Dress,True,Shipped - Delivered to Buyer,2,2.0,1465.0
2024-01-20,Western Dress,False,Shipped - Delivered to Buyer,53,54.0,37620.0
2024-01-20,Blouse,False,Cancelled,3,0.0,1513.34
2024-01-20,kurta,True,Cancelled,2,0.0,452.38
2024-01-20,Western Dress,False,Shipped - Returned to Seller,1,1.0,744.0
2024-01-20,Top,True,Shipped,1,1.0,487.0
2024-01-20,Bottom,False,Shipped - Delivered to Buyer,1,1.0,518.0
2024-01-19,Set,False,Shipped,314,314.0,257550.0
2024-01-19,Blouse,False,Cancelled,3,2.0,1237.05
2024-01-19,Western Dress,False,Shipped,72,72.0,53322.0
2024-01-17,kurta,True,Shipped,6,6.0,2307.0
2024-01-17,Blouse,False,Shipped - Returned to Seller,1,1.0,419.0
2024-01-17,Set,True,Shipped,1,1.0,612.0
2024-01-16,kurta,True,Shipped,10,10.0,4115.0
2024-01-16,Set,True,Shipped - Delivered to Buyer,2,2.0,2259.0
2024-01-15,Western Dress,False,Cancelled,17,5.0,7376.379999999999
2024-01-31,Blouse,False,Shipped,8,22.0,3144.0
2024-01-31,kurta,True,Cancelled,1,0.0,0.0
2024-01-30,kurta,False,Cancelled,87,23.0,17470.710000000006
2024-01-28,Set,False,Shipped - Rejected by Buyer,1,1.0,654.0
2024-01-28,Bottom,False,Shipped,7,7.0,3026.0
2024-01-28,Ethnic Dress,False,Shipped - Delivered to Buyer,1,1.0,791.0
2024-01-27,kurta,False,Cancelled,85,15.0,22366.789999999997
2024-01-27,Top,False,Shipped,90,90.0,44399.0
2024-01-27,Ethnic Dress,False,Shipped - Returned to Seller,1,1.0,999.0
2024-01-25,kurta,False,Cancelled,95,30.0,24705.03
2024-01-25,Top,False,Shipped,96,96.0,47669.0
2024-01-25,Saree,False,Shipped - Delivered to Buyer,2,2.0,1648.0
2024-01-25,Western Dress,True,Shipped - Delivered to Buyer,1,1.0,721.0
2024-01-25,Top,True,Shipped - Delivered to Buyer,1,1.0,385.0
2024-03-10,Blouse,False,Shipped,8,8.0,6467.0
2024-03-10,Ethnic Dress,False,Shipped,9,9.0,5993.0
2024-03-09,kurta,False,Shipped,427,429.0,201101.0
2024-03-09,Western Dress,False,Cancelled,18,4.0,10980.57
2024-03-09,Top,False,Cancelled,8,5.0,4457.0
2024-03-09,Western Dress,True,Shipped,1,1.0,735.0
2024-03-09,Bottom,False,Shipped,1,1.0,301.0
2024-03-08,kurta,False,Shipped,461,461.0,213094.0
2024-03-08,Blouse,False,Shipped,6,6.0,4130.0
2024-03-05,kurta,False,Shipped,407,408.0,189553.0
2024-03-05,Top,True,Shipped,1,1.0,625.0
2024-03-05,Blouse,False,Shipped - Returned to Seller,1,1.0,388.0
2024-03-04,kurta,False,Cancelled,75,29.0,20780.959999999995
2024-03-04,Set,False,Cancelled,75,25.0,35740.47
2024-03-04,Top,False,Cancelled,17,9.0,7393.799999999999
2024-01-29,Top,False,Shipped,86,86.0,43806.0
2024-01-29,Western Dress,False,Shipped - Delivered to Buyer,31,33.0,24210.0
2024-01-29,Bottom,False,Cancelled,1,0.0,493.34
2024-01-29,Western Dress,False,Shipped - Returned to Seller,1,1.0,744.0
2024-01-27,Set,True,Shipped,3,3.0,2023.0
2024-01-27,Ethnic Dress,False,Shipped - Delivered to Buyer,4,4.0,3218.0
2024-01-26,Set,False,Cancelled,108,23.0,52250.39000000001
2024-01-26,kurta,False,Shipped - Delivered to Buyer,208,209.0,90217.0
2024-01-26,kurta,False,Shipped - Returned to Seller,21,21.0,9524.0
2024-01-26,Western Dress,False,Shipped,68,68.0,47059.0
2024-01-26,Saree,False,Shipped - Delivered to Buyer,1,1.0,749.0
2024-01-26,Top,False,Cancelled,23,6.0,5188.12
2024-01-24,kurta,False,Shipped - Delivered to Buyer,186,188.0,77660.0
2024-01-24,Top,False,Shipped - Returned to Seller,3,3.0,1008.0
2024-01-24,Top,False,Shipped - Delivered to Buyer,27,27.0,13362.0
2024-01-24,kurta,False,Shipped - Returned to Seller,17,17.0,8006.0
2024-01-24,Bottom,False,Shipped,9,9.0,3663.0
2024-03-08,kurta,False,Shipped - Picked Up,1,1.0,435.0
2024-03-07,kurta,True,Cancelled,1,1.0,709.0
2024-03-06,Ethnic Dress,False,Cancelled,1,1.0,438.0
2024-03-04,Ethnic Dress,True,Shipped,1,1.0,837.0
2024-03-03,Set,False,Shipped - Delivered to Buyer,101,102.0,87219.0
2024-03-03,Set,False,Shipped - Returned to Seller,6,6.0,4593.0
2024-03-03,Ethnic Dress,False,Shipped - Delivered to Buyer,5,5.0,3951.0
2024-03-03,Blouse,False,Cancelled,2,0.0,595.24
2024-03-03,Bottom,False,Shipped,1,1.0,518.0
2024-03-01,kurta,False,Cancelled,55,23.0,20293.770000000004
2024-01-04,kurta,False,Shipped - Delivered to Buyer,140,141.0,63645.0
2024-01-04,Set,False,Shipped,536,535.0,441794.0
2024-01-04,Western Dress,False,Shipped,51,51.0,44902.0
2024-01-04,kurta,False,Shipped - Returned to Seller,10,10.0,4715.0
2024-01-04,Bottom,False,Shipped,1,1.0,241.0
2024-01-03,Blouse,False,Cancelled,3,0.0,0.0
2024-01-02,Bottom,False,Shipped,1,1.0,360.0
2024-01-01,kurta,False,Shipped - Delivered to Buyer,6,6.0,2475.0
2024-01-01,Top,False,Shipped,8,8.0,4065.0
2024-03-01,Western Dress,True,Shipped,2,2.0,1515.0
2024-03-01,Ethnic Dress,True,Shipped,1,1.0,791.0
2024-03-01,Set,False,Shipped,311,313.0,276254.0
2024-02-29,kurta,False,Shipped - Delivered to Buyer,82,82.0,39409.0
2024-02-29,kurta,False,Shipped - Returned to Seller,6,6.0,3008.0
2024-02-29,Western Dress,True,Shipped,2,3.0,2367.0
2024-02-29,Bottom,False,Shipped - Delivered to Buyer,2,2.0,360.0
2024-02-29,kurta,True,Shipped - Delivered to Buyer,1,1.0,382.0
2024-02-28,Top,False,Shipped,96,96.0,50256.0
2024-02-28,Western Dress,False,Cancelled,34,11.0,12528.440000000002
2024-02-26,kurta,False,Cancelled,57,19.0,16000.89
2024-02-26,Western Dress,False,Shipped,89,89.0,72081.0
2024-02-26,Set,False,Cancelled,57,25.0,34349.44
2024-02-26,Bottom,False,Cancelled,2,0.0,493.33
2024-02-26,Western Dress,True,Shipped,2,2.0,1542.0
2024-02-25,kurta,False,Shipped,260,262.0,127720.0
2024-02-25,Top,True,Shipped,1,1.0,665.0
2024-02-24,kurta,False,Shipped - Delivered to Buyer,95,95.0,46309.0
2024-02-24,kurta,False,Shipped - Returned to Seller,5,5.0,1929.0
2024-02-24,Saree,False,Shipped,1,1.0,885.0
2024-02-23,Set,False,Shipped - Delivered to Buyer,129,130.0,105328.0
2024-02-23,Set,False,Shipped - Returned to Seller,7,8.0,6286.0
2024-01-03,kurta,True,Cancelled,1,0.0,430.48
2024-01-03,Saree,False,Cancelled,1,0.0,0.0
2024-01-02,kurta,False,Shipped,373,373.0,163928.0
2024-01-02,Ethnic Dress,False,Cancelled,1,0.0,0.0
2024-03-01,Top,False,Shipped,111,111.0,59705.0
2024-03-01,Western Dress,False,Shipped,143,143.0,111457.0
2024-03-01,kurta,True,Shipped - Delivered to Buyer,1,1.0,301.0
2024-03-01,Saree,False,Shipped,2,2.0,1571.0
2024-03-01,Western Dress,True,Shipped,1,1.0,771.0
2024-02-28,Bottom,False,Shipped,1,1.0,379.0
2024-02-27,Western Dress,False,Shipped,143,143.0,113663.0
2024-02-27,kurta,True,Cancelled,1,1.0,399.0
2024-02-27,Top,True,Shipped,1,1.0,349.0
2024-02-27,Ethnic Dress,False,Shipped - Delivered to Buyer,1,1.0,566.0
2024-02-22,Top,False,Shipped,74,75.0,42022.0
2024-02-22,Blouse,False,Cancelled,3,0.0,1002.85
2024-01-15,Top,False,Cancelled,11,4.0,3941.14
2024-01-15,Ethnic Dress,False,Cancelled,2,1.0,699.0
2024-01-14,kurta,False,Shipped,393,394.0,164551.0
2024-01-14,Top,False,Cancelled,18,7.0,3767.0
2024-01-12,Set,False,Shipped,383,384.0,319609.0
2024-01-12,Set,True,Shipped - Delivered to Buyer,2,2.0,1550.0
2024-01-12,Blouse,False,Shipped - Delivered to Buyer,1,1.0,665.0
2024-01-12,Set,True,Shipped - Returned to Seller,1,1.0,1221.0
2024-01-11,Western Dress,False,Shipped,100,100.0,72399.0
2024-01-10,Western Dress,False,Shipped,129,129.0,93662.0
2024-01-10,kurta,False,Shipped,366,370.0,156972.0
2024-01-10,Bottom,False,Shipped,4,4.0,1279.0
2024-01-10,Blouse,False,Shipped - Delivered to Buyer,1,1.0,280.0
2024-01-08,Western Dress,True,Cancelled,1,1.0,791.0
2024-01-07,Blouse,False,Shipped,6,6.0,3464.0
2024-01-07,Ethnic Dress,False,Shipped,10,10.0,7428.0
2024-01-07,Set,True,Cancelled,1,1.0,478.0
2024-01-13,kurta,False,Cancelled,87,33.0,29271.150000000005
2024-01-13,Western Dress,False,Cancelled,19,3.0,6985.429999999999
2024-01-13,Set,False,Cancelled,102,29.0,41609.98
2024-01-13,Blouse,False,Shipped,3,3.0,1743.0
2024-01-09,Western Dress,False,Cancelled,34,12.0,17007.17
2024-01-09,Set,True,Shipped,4,4.0,4785.0
2024-01-09,Saree,False,Shipped,3,3.0,2479.0
2024-01-08,kurta,False,Cancelled,93,34.0,23872.060000000005
2024-01-08,Western Dress,False,Shipped,62,62.0,44903.0
2024-01-08,Top,False,Shipped - Delivered to Buyer,28,28.0,12274.0
2024-01-08,Saree,False,Cancelled,1,1.0,790.0
2024-01-08,Set,True,Shipped,3,3.0,2012.0
2024-01-06,Blouse,False,Cancelled,1,0.0,364.76
2024-01-05,kurta,False,Shipped,341,343.0,151384.0
2024-01-05,Top,False,Shipped - Delivered to Buyer,14,14.0,6619.0
2024-01-05,Set,False,Cancelled,80,28.0,39321.09
2024-01-05,Set,True,Shipped,3,3.0,2073.0
2024-02-03,Top,False,Shipped,96,96.0,45304.0
2024-02-03,Western Dress,False,Shipped,82,82.0,60887.0
2024-02-03,Ethnic Dress,False,Shipped,9,9.0,5412.0
2024-02-02,kurta,False,Cancelled,119,41.0,29700.82
2024-02-02,Western Dress,False,Shipped - Delivered to Buyer,40,40.0,30126.0
2024-02-02,Saree,False,Shipped,1,1.0,563.0
2024-02-02,Western Dress,True,Shipped,1,1.0,491.0
2024-03-31,kurta,False,Pending,172,171.0,78609.0
2024-03-31,Set,True,Shipped,1,1.0,666.0
2024-03-30,kurta,False,Cancelled,60,21.0,16054.72
2024-03-30,Top,False,Cancelled,3,3.0,2034.0
2024-03-30,Blouse,False,Shipped,5,5.0,2675.0
2024-03-29,Set,False,Shipped,254,254.0,215728.0
2024-03-29,Bottom,False,Shipped,1,1.0,322.0
2024-03-29,Set,False,Shipped - Picked Up,118,118.0,98749.0
2024-03-29,Bottom,False,Shipped - Picked Up,2,2.0,644.0
2024-03-28,Top,False,Shipped,67,68.0,43815.0
2024-03-28,Top,False,Shipped - Picked Up,23,23.0,11919.0
2024-03-28,Ethnic Dress,False,Shipped,7,7.0,5598.0
2024-03-28,Set,False,Shipped - Returning to Seller,1,1.0,629.0
2024-03-28,Western Dress,False,Pending,4,4.0,2807.0
2024-03-27,Western Dress,False,Shipped - Picked Up,30,30.0,22820.0
2024-03-27,Western Dress,False,Shipped,108,108.0,78761.0
2024-03-27,Top,False,Cancelled,12,4.0,5078.900000000001
2024-03-27,Set,False,Shipped - Out for Delivery,1,1.0,499.0
2024-03-27,kurta,False,Shipped - Delivered to Buyer,5,5.0,2818.0
2024-03-27,Set,False,Pending,2,2.0,1316.0
2024-03-26,Top,False,Cancelled,6,1.0,493.0
2024-03-26,Saree,False,Shipped,1,1.0,659.0
2024-03-26,Blouse,False,Shipped - Delivered to Buyer,1,1.0,329.0
2024-03-25,Western Dress,False,Shipped,52,52.0,38932.0
2024-03-25,Western Dress,False,Shipped - Picked Up,21,21.0,14904.0
2024-03-25,Top,False,Shipped,29,29.0,17039.0
2024-03-25,Bottom,False,Shipped,2,2.0,819.0
2024-03-25,Top,False,Shipped - Picked Up,1,1.0,346.0
2024-03-25,Blouse,False,Shipped,6,6.0,2370.0
2024-03-25,Bottom,False,Shipped - Picked Up,1,1.0,301.0
2024-03-25,Saree,False,Shipped,1,1.0,659.0
2024-03-25,Top,True,Shipped,1,1.0,758.0
2024-03-24,Western Dress,False,Shipped - Out for Delivery,2,2.0,1506.0
2024-03-24,Blouse,False,Shipped,6,6.0,4146.0
2024-03-24,Bottom,False,Cancelled,2,1.0,345.0
2024-03-24,Set,True,Shipped - Delivered to Buyer,1,1.0,786.0
2024-03-23,Set,False,Shipped,297,293.0,234235.0
2024-03-23,Blouse,False,Cancelled,3,0.0,398.1
2024-03-23,Western Dress,False,Shipped - Delivered to Buyer,65,65.0,47965.0
2024-03-23,Set,False,Shipped - Picked Up,7,7.0,6139.0
2024-03-23,Western Dress,False,Shipped - Returning to Seller,5,5.0,3655.0
2024-03-23,Set,True,Shipped - Delivered to Buyer,1,1.0,824.0
2024-03-22,Western Dress,False,Shipped - Returning to Seller,2,2.0,735.0
2024-03-22,Western Dress,False,Shipped - Delivered to Buyer,53,53.0,39050.0
2024-03-22,Blouse,False,Cancelled,1,0.0,398.1
2024-03-22,Ethnic Dress,False,Shipped - Delivered to Buyer,1,1.0,399.0
2024-03-22,Saree,False,Cancelled,1,0.0,0.0
2024-03-22,Western Dress,False,Shipped - Returned to Seller,1,1.0,735.0
2024-03-22,Top,False,Pending,1,1.0,487.0
2024-03-21,Western Dress,False,Cancelled,26,3.0,11197.91
2024-02-12,Set,False,Shipped,245,245.0,208948.0
2024-02-12,kurta,False,Shipped,247,247.0,117979.0
2024-02-12,Ethnic Dress,False,Shipped,6,6.0,4168.0
2024-02-11,kurta,False,Cancelled,66,21.0,17694.33
2024-02-11,Western Dress,False,Shipped,35,34.0,26820.0
2024-02-11,Top,False,Shipped,68,68.0,37066.0
2024-02-11,Saree,False,Shipped,2,5.0,3430.0
2024-02-11,Set,True,Shipped,3,3.0,1950.0
2024-02-10,kurta,False,Shipped,334,335.0,156646.0
2024-02-10,Blouse,False,Shipped,3,3.0,1568.0
2024-02-10,Bottom,False,Shipped,1,1.0,331.0
2024-02-09,Bottom,False,Shipped,2,2.0,648.0
2024-02-07,Set,True,Shipped,3,3.0,2247.0
2024-02-07,kurta,True,Shipped,4,4.0,2033.0
2024-02-06,Top,False,Shipped - Delivered to Buyer,17,17.0,8328.0
2024-02-06,Ethnic Dress,False,Shipped - Delivered to Buyer,4,4.0,2954.0
2024-02-09,Set,True,Shipped,4,4.0,3284.0
2024-02-08,Set,False,Shipped,355,355.0,298490.0
2024-02-08,kurta,False,Shipped,284,286.0,137063.0
2024-02-08,Western Dress,False,Shipped,76,76.0,55973.0
2024-02-08,Saree,False,Shipped - Delivered to Buyer,1,1.0,832.0
2024-02-05,kurta,True,Shipped,2,2.0,857.0
2024-02-05,Blouse,False,Shipped,2,2.0,1250.0
2024-02-05,Set,True,Shipped,4,4.0,2763.0
2024-02-04,kurta,False,Shipped,600,601.0,264295.0
2024-02-04,Set,False,Shipped - Delivered to Buyer,127,127.0,105393.0
2024-02-04,Blouse,False,Shipped,6,6.0,3019.0
2024-02-04,Set,False,Shipped - Returned to Seller,8,8.0,6570.0
2024-02-03,Ethnic Dress,True,Shipped,1,1.0,845.0
2024-02-22,Ethnic Dress,True,Shipped,1,1.0,899.0
2024-02-21,Set,True,Shipped,1,1.0,1523.0
2024-02-21,Bottom,False,Shipped - Delivered to Buyer,7,8.0,2802.0
2024-02-21,kurta,True,Shipped - Delivered to Buyer,1,1.0,345.0
2024-02-20,Blouse,False,Shipped - Delivered to Buyer,4,4.0,1956.0
2024-02-20,Set,True,Shipped,2,3.0,3311.0
2024-02-18,Top,False,Shipped,78,78.0,42196.0
2024-02-18,Western Dress,False,Shipped,49,49.0,40740.0
2024-02-18,Blouse,False,Shipped,2,2.0,1044.0
2024-02-18,Bottom,False,Cancelled,2,0.0,667.62
2024-02-17,kurta,True,Shipped - Delivered to Buyer,2,2.0,1310.0
2024-02-17,Bottom,False,Shipped - Delivered to Buyer,4,4.0,1407.0
2024-02-16,Set,False,Shipped,253,253.0,213112.0
2024-02-16,Top,False,Shipped,80,80.0,43546.0
2024-02-16,Western Dress,False,Shipped,72,72.0,54469.0
2024-02-15,Ethnic Dress,False,Cancelled,4,1.0,1229.19
2024-02-14,kurta,False,Shipped - Delivered to Buyer,94,96.0,47236.0
2024-02-14,Set,False,Shipped - Delivered to Buyer,112,112.0,98520.0
2024-02-14,kurta,False,Shipped - Returned to Seller,8,8.0,3240.0
2024-02-14,Set,False,Shipped - Returned to Seller,6,6.0,4715.0
2024-02-14,Set,False,Shipped - Returning to Seller,2,2.0,2153.0
2024-02-13,Set,False,Cancelled,45,10.0,17107.650000000005
2024-02-13,kurta,True,Shipped - Delivered to Buyer,1,1.0,811.0
2024-02-13,Set,True,Shipped,2,2.0,1459.0
2024-02-13,Top,False,Cancelled,8,3.0,2531.81
